"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R670-A_Gain","R670-H_Gain","R730-A_Gain","R730-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B710-A_Gain","B710-H_Gain","V450-A_Gain","V450-H_Gain","V525-A_Gain","V525-H_Gain","V610-A_Gain","V610-H_Gain","V670-A_Gain","V670-H_Gain","Y590-A_Gain","Y590-H_Gain","Y615-A_Gain","Y615-H_Gain","Y710-A_Gain","Y710-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R670-A","R670-H","R730-A","R730-H","R780-A","R780-H","B530-A","B530-H","B710-A","B710-H","V450-A","V450-H","V525-A","V525-H","V610-A","V610-H","V670-A","V670-H","Y590-A","Y590-H","Y615-A","Y615-H","Y710-A","Y710-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","yellow green_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","yellow green_AreaScalingFactor"
"09-OCT-2020",2020-10-09 08:50:42,"2020-10-09","8H 50M 42S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,61958.72265625,63774.15234375,63666,84132.9453125,62810.296875,88094,8340,13958,5884,10066,6720.80029296875,11643,6866.58984375,7172,7815.27978515625,8219,5700.599609375,7714,6117.2998046875,8356,5600.69970703125,7585,7741.7998046875,9098,12428.2802734375,16130,5305.18017578125,7062,7495.240234375,9782,7980.5400390625,10223,NA,NA,NA,NA,NA,NA,NA,NA
"08-OCT-2020",2020-10-08 10:00:31,"2020-10-08","10H 0M 31S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,63013.22265625,63724.8125,64762,89263.1796875,63093.65625,93090,8892,14488,6222.39990234375,11235,7892,13237,7154.60009765625,7386,8470.9794921875,8816,6063.2998046875,8211,6466.5,8847,6012,8143,8050.5,9378,11329.7998046875,15445,4815.740234375,6784,7801.60009765625,10426,8208.7001953125,11392,NA,NA,NA,NA,NA,NA,NA,NA
"08-OCT-2020",2020-10-08 09:59:16,"2020-10-08","9H 59M 16S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,63248.5390625,64729.58203125,64122,89383.53125,64369.828125,91493,14857.6005859375,14514,11472.7998046875,11329,13374.400390625,13269,7264.15966796875,7387,8625.359375,8748,6342.2998046875,8239,6669,8895,6212.69970703125,8156,8517.599609375,9376,16940.419921875,15332,7429.4599609375,6748,11483.4404296875,10360,12489,11292,NA,NA,NA,NA,NA,NA,NA,NA
"06-OCT-2020",2020-10-06 08:24:25,"2020-10-06","8H 24M 25S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,66549.68359375,64862.65625,67190,91685.1171875,63514.89453125,95005.5,14305.6005859375,13874,11091.2001953125,10867,13130.8002929688,12928,7334.7099609375,7474.5,9075.2197265625,9250.5,5843.69970703125,7645,6250.5,8396,5849.099609375,7731,8260.2001953125,9250.5,18081.91015625,16542.5,7951.7900390625,7290.5,11978.8603515625,10912,13165.66015625,12021.5,NA,NA,NA,NA,NA,NA,NA,NA
"06-OCT-2020",2020-10-06 08:22:39,"2020-10-06","8H 22M 39S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,64234.220703125,63892.009765625,65816.5,87372.4375,62325.150390625,92035,9684.7998046875,13954,7479.60009765625,10964,8184.80029296875,13019,7010.1796875,7337,8636.1494140625,9006,5703.2998046875,7714.5,6145.19970703125,8449,5708.69970703125,7759,7886.69970703125,9262.5,12976.8305664062,16364,5693.419921875,7210,8702.05029296875,10854,9302.81005859375,11930,NA,NA,NA,NA,NA,NA,NA,NA
"05-OCT-2020",2020-10-05 08:46:29,"2020-10-05","8H 46M 29S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,65384.921875,64662.6640625,66318,90722.3203125,64149.4921875,92804,14721.6005859375,14333,11863.2001953125,11660,13953.6005859375,13789,7442.60986328125,7561,9016.2900390625,9149,6254.099609375,8154,6597,8819,6141.599609375,8088,8509.5,9389,16900.400390625,15378,7439.580078125,6790,11957.7001953125,10843,13389.220703125,12178,NA,NA,NA,NA,NA,NA,NA,NA
"05-OCT-2020",2020-10-05 08:45:19,"2020-10-05","8H 45M 19S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,63919.72265625,63655.2265625,65934,88067.9765625,62758,92154,10532.7998046875,14349,8918.400390625,11680,10479.2001953125,13817,7173.68994140625,7511,8646.109375,9095,6048.89990234375,8172,6438.599609375,8826,5977.7998046875,8102,8039.69970703125,9373,11678.9404296875,15305,5263.3203125,6782,8573.48046875,10811,9350.419921875,12134,52.04,0,17.98,36.23,0.8,0.83,0.9,0.46
"02-OCT-2020",2020-10-02 09:23:06,"2020-10-02","9H 23M 6S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,69694.6796875,64866.3515625,70288,97090.078125,63820.51171875,100144,14279.2001953125,13809,10488.7998046875,10260,12435.2001953125,12227,7628.52978515625,7767,8966.490234375,9114,6267.599609375,7894,6604.19970703125,8530,6138,7798,8431.2001953125,9013,17729.78125,16196,7844.84033203125,7158,11401.560546875,10348,12269.580078125,11180,NA,NA,NA,NA,NA,NA,NA,NA
"02-OCT-2020",2020-10-02 09:22:02,"2020-10-02","9H 22M 2S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,67170.9140625,63884.546875,68841,94014.51171875,62240.326171875,99452,9736.7998046875,13851,7118.80004882812,10292,8968.39990234375,12286,7389.90478515625,7678.5,8639.884765625,9019.5,6097.5,7928,6523.19970703125,8596.5,6019.19970703125,7856.5,8010,9032,12674.3798828125,16108.5,5726.5400390625,7135,8207.7802734375,10288,8834.759765625,11129,52.2,0,17.98,36.23,0.8,0.83,0.9,0.46
"01-OCT-2020",2020-10-01 08:26:39,"2020-10-01","8H 26M 39S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,72059.3515625,64422.171875,73214,86600.953125,62418.337890625,91159.5,14293.6005859375,13827,11096.7998046875,10841,13148.7998046875,12896,7263.330078125,7520,9464.0751953125,9732,5565.599609375,7151,5857.19970703125,7715.5,5658.2998046875,7349,8084.69970703125,8880,16353.919921875,14741.5,7400.02001953125,6692,11858.33984375,10610,13029.9599609375,11675.5,NA,NA,NA,NA,NA,NA,NA,NA
"01-OCT-2020",2020-10-01 08:25:52,"2020-10-01","8H 25M 52S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,69918.1640625,63338.58203125,72231,83384.2890625,60754.5078125,90295,11804.7998046875,13861,8710.400390625,10878,10309.6005859375,12917,6973.65966796875,7446,9090.990234375,9609,5427,7202,5757.2998046875,7745,5537.69970703125,7349,7639.19970703125,8870,11773.7001953125,14627,5320.8203125,6627,8518.2802734375,10458,9144.33984375,11515,NA,NA,NA,NA,NA,NA,NA,NA
"30-SEP-2020",2020-09-30 12:49:26,"2020-09-30","12H 49M 26S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,67073.23046875,65319.154296875,67252,82178.30078125,63716.34765625,84624,13877.6005859375,13682,8387.2001953125,8334,9382.80029296875,9382.5,6645.39501953125,6775.5,7628.94482421875,7698,6064.19970703125,7139,6345.89990234375,7636.5,6120.89990234375,7258,8280.44970703125,8251,17055.650390625,15966,7674.64013671875,7207,9287.400390625,8651,8990.240234375,8387,NA,NA,NA,NA,NA,NA,NA,NA
"30-SEP-2020",2020-09-30 12:46:50,"2020-09-30","12H 46M 50S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,66091.6171875,64181.80859375,67483,79396.140625,61860.93359375,84113,13340,13646,8035.2001953125,8287,9051.2001953125,9390,6441.6298828125,6735,7435.9697265625,7747,5813.099609375,7077,6149.69970703125,7582,5924.69970703125,7235,7822.7998046875,8244,12434.259765625,15875,5605.10009765625,7168,7004.419921875,8650,6636.8798828125,8391,NA,NA,NA,NA,NA,NA,NA,NA
"29-SEP-2020",2020-09-29 08:05:43,"2020-09-29","8H 5M 43S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,72682.8046875,64550.47265625,73747,83338.640625,62249.57421875,87924,14009.6005859375,13625,9336.7998046875,9149,10696,10548,7095.669921875,7350,8734.919921875,8966,5818.5,6720,6101.099609375,7208,5959.7998046875,6920,8304.2998046875,8212,16200.740234375,14562,7385.30029296875,6653,10244.2001953125,9106,10448.900390625,9315,NA,NA,NA,NA,NA,NA,NA,NA
"29-SEP-2020",2020-09-29 08:04:04,"2020-09-29","8H 4M 4S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,72656.90234375,63547.79296875,74834,81436.28125,60724.080078125,88005.5,11664.3999023438,13608,7741.60009765625,9153,8806.00048828125,10497,6945.43994140625,7403,8524.5146484375,9068.5,5584.5,6704,5917.5,7172,5746.5,6896.5,7851.14965820312,8178,11687.9106445312,14602,5330.02001953125,6683,7564.01025390625,9153,7677.63012695312,9362.5,NA,NA,NA,NA,NA,NA,NA,NA
"28-SEP-2020",2020-09-28 08:49:10,"2020-09-28","8H 49M 10S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,70068.37890625,64915.03125,70638.5,88133.96484375,63247.373046875,91843,14480.3999023438,14041,9592,9392,10886.400390625,10733,7357.11962890625,7520,8631.169921875,8764,6230.69970703125,6597,6497.099609375,7041,6264.89990234375,6690.5,8500.5,7825.5,16887.5205078125,15115,7616.22021484375,6841.5,10294.7998046875,9130,10498.8100585938,9362,NA,NA,NA,NA,NA,NA,NA,NA
"28-SEP-2020",2020-09-28 08:47:40,"2020-09-28","8H 47M 40S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,69258.8203125,63961.23046875,70868,86536.625,61978.42578125,91971,8541.6005859375,14007,6022.39990234375,9368,6793.60009765625,10695,7222.65966796875,7548,8342.330078125,8782,5907.599609375,6610,6234.2998046875,7041,5973.2998046875,6688,7972.19970703125,7844,11592.4599609375,15095,5080.7001953125,6851,7113.43994140625,9147,7031.56005859375,9359,NA,NA,NA,NA,NA,NA,NA,NA
"25-SEP-2020",2020-09-25 09:50:54,"2020-09-25","9H 50M 54S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,70288.8984375,64893.921875,70913,83551.1171875,62927.48046875,87193,13708,13269,10735.2001953125,10488,12652.7998046875,12424,6713.86962890625,6894,8954.0400390625,9116,5869.7998046875,7197,6024.599609375,7552,6035.39990234375,7462,8238.599609375,8476,16308.3798828125,15121,7396.80029296875,6876,11478.83984375,10561,12615.5,11628,NA,NA,NA,NA,NA,NA,NA,NA
"25-SEP-2020",2020-09-25 09:49:58,"2020-09-25","9H 49M 58S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,69877.08984375,63795.513671875,71716.5,81927.2265625,61860.498046875,86954.5,9061.6005859375,13184.5,6580.00024414062,10457,7712.00024414062,12372,6564.0546875,6913,8786.3798828125,9164,5590.7998046875,7167,5799.599609375,7507,5786.099609375,7418,7812.44995117188,8486.5,11609.0205078125,15045,5378.3203125,6844.5,8243.66015625,10552,9230.3603515625,11612,NA,NA,NA,NA,NA,NA,NA,NA
"23-SEP-2020",2020-09-23 08:20:21,"2020-09-23","8H 20M 21S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,71252.3828125,63900.625,73071,86628.7578125,62006.94140625,91690,14348.7998046875,13984,11048,10861,12722.400390625,12568,7235.10986328125,7554,9155.7294921875,9493,5004.89990234375,6455,5187.60009765625,6892,5093.10009765625,6637,7603.19970703125,8600,16641.419921875,15325,7492.47998046875,6904,11707.4599609375,10696,12839.060546875,11770,NA,NA,NA,NA,NA,NA,NA,NA
"23-SEP-2020",2020-09-23 08:19:28,"2020-09-23","8H 19M 28S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,69786.4375,63034.09765625,72450,84759.6015625,60889.78125,91387,12410.400390625,14045,9515.2001953125,10896,10928,12580,7021.7998046875,7542,8905.8994140625,9460,4855.5,6479,5095.7998046875,6922,4964.39990234375,6655,7222.5,8610,12684.9599609375,15299,5686.97998046875,6885,9081.7802734375,10705,9799.83984375,11745,NA,NA,NA,NA,NA,NA,NA,NA
"22-SEP-2020",2020-09-22 08:25:56,"2020-09-22","8H 25M 56S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,67763.28125,64152.19140625,69162,81542.515625,62342.97265625,86143,14234.400390625,13843,11020,10807,12840.7998046875,12650,6782.759765625,7036,8843.6494140625,9099,4818.60009765625,6123,4990.5,6524,4969.7998046875,6380,7576.19970703125,8473,15974.8798828125,14600,7268,6661,11610.400390625,10537,12824.7998046875,11653,NA,NA,NA,NA,NA,NA,NA,NA
"22-SEP-2020",2020-09-22 08:25:12,"2020-09-22","8H 25M 12S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,63255.94140625,63186.5859375,65603,77948.6171875,61450.5625,83314,10550.400390625,13930,7634.39990234375,10866,8857.6005859375,12702,6512.1796875,6844,8300.830078125,8718,4881.60009765625,6431,5134.5,6863,5027.39990234375,6641,7323.2998046875,8577,10935.1201171875,14413,4926.60009765625,6528,7904.64013671875,10280,8638.7998046875,11332,NA,NA,NA,NA,NA,NA,NA,NA
"21-SEP-2020",2020-09-21 08:32:54,"2020-09-21","8H 32M 54S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,62835.62109375,64257.27734375,64138,76642.1953125,62678.4453125,80308,14365.6005859375,14041,11095.2001953125,10948,12768,12645,6513.83984375,6722,8323.240234375,8534,5189.39990234375,6625,5438.69970703125,7121,5344.19970703125,6866,7835.39990234375,8646,15449.560546875,14116,6977.2802734375,6375,11187.2001953125,10107,12253.48046875,11094,NA,NA,NA,NA,NA,NA,NA,NA
"21-SEP-2020",2020-09-21 08:32:13,"2020-09-21","8H 32M 13S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,61998.6796875,63183.19140625,64284,75059.390625,61261.5078125,80408,10907.2001953125,14046,8730.400390625,10896,10028,12597,6383.52978515625,6718,8119.06005859375,8526,4983.2998046875,6589,5273.10009765625,7075,5160.60009765625,6825,7387.19970703125,8632,10791.6005859375,14073,4981.80029296875,6390,7848.06005859375,10089,8754.259765625,11080,NA,NA,NA,NA,NA,NA,NA,NA
"18-SEP-2020",2020-09-18 08:30:13,"2020-09-18","8H 30M 13S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,61492.51953125,64517.5390625,62211,80724.140625,63511.890625,82579,14167.2001953125,14090,11155.2001953125,11187,12836.7998046875,12936,6322.10986328125,6439,8161.3896484375,8210,6255,7095,6503.39990234375,7563,6318.89990234375,7209,8489.7001953125,8129,16685.12109375,15376,7383.4599609375,6829,11244.7001953125,10337,12483.48046875,11468,NA,NA,NA,NA,NA,NA,NA,NA
"18-SEP-2020",2020-09-18 08:29:00,"2020-09-18","8H 29M 0S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,60699.2421875,63297.78125,62866,78469.03125,61651.9921875,83658,13930.400390625,14213,10953.6005859375,11276,12620.7998046875,13030,6157.77001953125,6503,7923.1796875,8354,6018.2998046875,7108,6309,7554,6112.7998046875,7237,7923.599609375,8215,12898.400390625,15532,5743.56005859375,6945,8660.8798828125,10481,9709.2197265625,11605,NA,NA,NA,NA,NA,NA,NA,NA
"17-SEP-2020",2020-09-17 08:29:19,"2020-09-17","8H 29M 19S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,68498.1015625,63994.001953125,70160.5,73321.3671875,61604.41796875,78415.5,14245.6000976562,13988,11120,11027,12886.400390625,12813,6349.9150390625,6612,8783.8896484375,9093,5466.14990234375,6926,5660.099609375,7340,5855.39990234375,7471.5,8127.44995117188,8669,15061.7802734375,13505.5,6875.6201171875,6180,11157.759765625,9917,12503.9501953125,11118,NA,NA,NA,NA,NA,NA,NA,NA
"17-SEP-2020",2020-09-17 08:28:19,"2020-09-17","8H 28M 19S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,67483.5625,63062.29296875,70126,72090.4765625,60641.1796875,78311,9637.6005859375,13991,7969.60009765625,11027,9172.7998046875,12779,6264.009765625,6637,8622.0400390625,9102,5329.7998046875,6967,5568.2998046875,7366,5710.5,7473,7690.5,8686,9991.66015625,13470,4656.580078125,6155,7608.8603515625,9886,8234,11091,52.04,0,17.98,36.23,0.8,0.83,0.9,0.46
"16-SEP-2020",2020-09-16 08:59:12,"2020-09-16","8H 59M 12S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,65844.4609375,63974.546875,67596,72523.7421875,62007.546875,77045,14179.2001953125,13928,9718.400390625,9647,10932.7998046875,10893,6328.75,6575,7938.11962890625,8185,5458.5,7117,5664.599609375,7559,5646.599609375,7400,7954.19970703125,8797,14651.4599609375,13190,6677.3603515625,6030,9758.900390625,8692,10258.919921875,9155,NA,NA,NA,NA,NA,NA,NA,NA
"16-SEP-2020",2020-09-16 08:58:14,"2020-09-16","8H 58M 14S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,63553.7890625,62922.076171875,66316,70700.23046875,60653.095703125,76718.5,10527.2001953125,13961.5,6774.39990234375,9659.5,8037.60009765625,10900,6139.9248046875,6542,7635.5849609375,8156.5,5317.19995117188,7156,5553.89990234375,7582,5521.5,7465,7422.2998046875,8794,9915.52978515625,13102,4507.5400390625,5983,6669.080078125,8643,6750.0400390625,9079,NA,NA,NA,NA,NA,NA,NA,NA
"15-SEP-2020",2020-09-15 08:13:20,"2020-09-15","8H 13M 20S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,61852.16015625,64053.68359375,63394.5,70971.640625,62221.85546875,75004.5,14504.3999023438,14298,11542.0004882812,11478,13494.400390625,13487,6107.9697265625,6333,8352.2900390625,8592,5716.34985351562,7300,5942.69970703125,7764,5920.19970703125,7640.5,8208.8994140625,8941.5,14850.1806640625,13333,6769.3603515625,6075,11209.740234375,9967,12662.1899414062,11269.5,NA,NA,NA,NA,NA,NA,NA,NA
"15-SEP-2020",2020-09-15 08:12:16,"2020-09-15","8H 12M 16S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,60849.4609375,62953.27734375,63421,69549.8515625,61043.70703125,74924,10720.7998046875,14314,8975.2001953125,11523,10428.7998046875,13475,5986.7900390625,6382,8159.72998046875,8614,5544.89990234375,7303,5815.7998046875,7767,5772.599609375,7595,7715.69970703125,8900,9679.7802734375,13319,4510.76025390625,6071,7323.66015625,9959,8189.38037109375,11236,NA,NA,NA,NA,NA,NA,NA,NA
"14-SEP-2020",2020-09-14 08:42:03,"2020-09-14","8H 42M 3S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,69456.76953125,64047.9453125,71034.5,73840.1171875,61505.05078125,79078.5,14233.6005859375,13921.5,11544.7998046875,11390,13717.2001953125,13573.5,6405.10986328125,6667,9057.375,9366,5692.5,6511.5,5819.39990234375,6795,5949.89990234375,6831.5,8275.5,8139,14827.8706054688,13204,6763.14990234375,6056,11704.0102539062,10345,13567.7001953125,11997,NA,NA,NA,NA,NA,NA,NA,NA
"14-SEP-2020",2020-09-14 08:41:24,"2020-09-14","8H 41M 24S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,68790.03125,63124.189453125,71401,72442.81640625,60227.572265625,79074,13017.2001953125,13918.5,10499.2001953125,11361,12412.7998046875,13483,6291.39990234375,6701,8796.33984375,9403,5498.10009765625,6500,5665.5,6778,5766.2998046875,6825.5,7781.39990234375,8126.5,10803.560546875,13223,4943.85009765625,6072.5,8700.4404296875,10374.5,10012.3603515625,12016,NA,NA,NA,NA,NA,NA,NA,NA
"11-SEP-2020",2020-09-11 08:45:53,"2020-09-11","8H 45M 53S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,71234.98828125,63911.03515625,72988.5,80006.6015625,61365.01171875,85726.5,14561.2001953125,14238.5,11706.400390625,11555,14012,13892,6757.85986328125,7057.5,9422.5751953125,9723.5,5740.19970703125,6508,5872.94995117188,6811,5904.44995117188,6747,8161.64965820312,8009,15580.66015625,13888.5,7116.43017578125,6371,11992.66015625,10589.5,13901.8901367188,12283,NA,NA,NA,NA,NA,NA,NA,NA
"11-SEP-2020",2020-09-11 08:44:52,"2020-09-11","8H 44M 52S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,69996.6015625,62847.09765625,72949,78212.5546875,60205.96484375,85371,11944.7998046875,14231,9567.2001953125,11562,11376.7998046875,13823,6604.31005859375,7077,9154.8994140625,9764,5543.099609375,6498,5716.7998046875,6780,5728.5,6724,7723.7998046875,8024,11033.560546875,13799,4924.76025390625,6335,8528.400390625,10571,9801.6806640625,12235,NA,NA,NA,NA,NA,NA,NA,NA
"10-SEP-2020",2020-09-10 08:49:54,"2020-09-10","8H 49M 54S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,71592.78125,63746.03515625,73611,76627.67578125,60884.8125,82613,14109.2001953125,13795.5,9664.7998046875,9512,11100.7998046875,10989,6638.33984375,6955,8543.189453125,8889,5565.14965820312,6425,5717.69970703125,6750,5788.7998046875,6714.5,8099.5498046875,8030,15248.7700195312,13523,6996.14013671875,6238,10149.2104492188,8931,10818.5102539062,9535,NA,NA,NA,NA,NA,NA,NA,NA
"10-SEP-2020",2020-09-10 08:47:34,"2020-09-10","8H 47M 34S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,70566.40234375,62948.294921875,73468,75149.4453125,59793.900390625,82532,13735.6000976562,13801.5,9420,9557,10786.0004882812,10992,6464.0400390625,6963,8275.099609375,8884.5,5422.5,6436,5610.599609375,6744.5,5666.84985351562,6763,7626.599609375,8005,11028.0400390625,13456,4947.76025390625,6210.5,7362.990234375,8901.5,7804.3603515625,9500,NA,NA,NA,NA,NA,NA,NA,NA
"09-SEP-2020",2020-09-09 08:02:55,"2020-09-09","8H 2M 55S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,70118.33203125,63763.8515625,72032.5,78074.36328125,60959.091796875,84249,13977.2001953125,13582,9955.60009765625,9763,11518.0004882812,11361.5,6684.81982421875,7019,8453.5498046875,8819,5577.2998046875,6647.5,5759.099609375,7016,5814.44995117188,6963.5,7817.39990234375,7926.5,15173.3305664062,13512.5,6991.5400390625,6242,10198.4301757812,9003,11074.9599609375,9769.5,NA,NA,NA,NA,NA,NA,NA,NA
"09-SEP-2020",2020-09-09 08:01:43,"2020-09-09","8H 1M 43S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,467,467,473,473,408,408,509,509,524,524,491,491,439,439,554,554,461,461,688,688,664,664,597,597,489,489,68983.5390625,62867.30859375,71906,76762.546875,59787.94921875,84488,11028.7998046875,13558,7399.2001953125,9762,8524.7998046875,11323,6508.85986328125,7028,8177.15966796875,8798,5419.7998046875,6665,5662.7998046875,7053,5670,6981,7378.19970703125,7924,10366.560546875,13430,4631.740234375,6222,6789.14013671875,9001,7484.66015625,9768,NA,NA,NA,NA,NA,NA,NA,NA
