"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R670-A_Gain","R670-H_Gain","R730-A_Gain","R730-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B710-A_Gain","B710-H_Gain","V450-A_Gain","V450-H_Gain","V525-A_Gain","V525-H_Gain","V610-A_Gain","V610-H_Gain","V670-A_Gain","V670-H_Gain","Y590-A_Gain","Y590-H_Gain","Y615-A_Gain","Y615-H_Gain","Y710-A_Gain","Y710-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R670-A","R670-H","R730-A","R730-H","R780-A","R780-H","B530-A","B530-H","B710-A","B710-H","V450-A","V450-H","V525-A","V525-H","V610-A","V610-H","V670-A","V670-H","Y590-A","Y590-H","Y615-A","Y615-H","Y710-A","Y710-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","yellow green_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","yellow green_AreaScalingFactor"
"25-SEP-2019",2019-09-25 08:07:05,"2019-09-25","8H 7M 5S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,109963.5,64381.517578125,111839,87553.3984375,64418.55859375,88960.5,7886.86499023438,7807,6897.81005859375,6912,6278.89501953125,6322,6924.7197265625,6881.5,8430.400390625,8421.5,6201.89990234375,7758,6097.5,7783,6723,8464.5,7281,7548,6834.9599609375,6624,6539.93994140625,6328,5951,5725,5884.78002929688,5681,NA,NA,NA,NA,NA,NA,NA,NA
"25-SEP-2019",2019-09-25 08:05:34,"2019-09-25","8H 5M 34S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,104186.25,60982.62109375,111641,83364.15625,60867.875,89578,6961.97998046875,7783,6118.47021484375,6904,5423.76025390625,6282,6636.9599609375,6876,8081.0400390625,8408,5859,7754,5821.19970703125,7772,6367.5,8429,6547.5,7527,4656.52001953125,6595,4447.52001953125,6290,4063.84008789062,5704,4019.84008789062,5660,NA,NA,NA,NA,NA,NA,NA,NA
"24-SEP-2019",2019-09-24 09:36:27,"2019-09-24","9H 36M 27S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,108657,65559.9609375,109653,84162.3203125,66151.1484375,83880,7839.43505859375,7801,7079.16015625,7107,6443.97021484375,6496,6633.43994140625,6447,8245.599609375,8084,6053.39990234375,6632,5833.7998046875,6528,6418.34985351562,7062.5,7281.89990234375,6688,7173.759765625,7231,6830.34008789062,6909,6257.90014648438,6281,6221.38012695312,6260.5,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44
"24-SEP-2019",2019-09-24 09:35:51,"2019-09-24","9H 35M 51S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,109521.75,65491.431640625,109715,84729.0390625,66069.671875,84018.5,7883.60986328125,7799,7119.14990234375,7086.5,6456.990234375,6456,6664.23974609375,6460,8258.7998046875,8075,6083.5498046875,6645,5853.599609375,6534.5,6478.19970703125,7089,7331.84985351562,6684,7199.05981445312,7225,6871.0400390625,6884.5,6297.27978515625,6274,6258.1201171875,6245,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44
"23-SEP-2019",2019-09-23 08:16:14,"2019-09-23","8H 16M 14S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,105074.25,61119.70703125,112712,83212.796875,61068.015625,89213,6176.1298828125,7876,5748.330078125,7419,5254.5,6825,6634.31982421875,6852,8334.4794921875,8670,5625.89990234375,6935,5501.69970703125,6828,6088.5,7490,6500.69970703125,6898,4652.56005859375,6707,4348.9599609375,6414,4179.1201171875,6074,4275.47998046875,6255,NA,NA,NA,NA,NA,NA,NA,NA
"23-SEP-2019",2019-09-23 08:15:46,"2019-09-23","8H 15M 46S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,110771.625,64473.53515625,112679.5,87930.48046875,64651.580078125,89136.5,7962.66015625,7875,7424.18994140625,7430,6783.419921875,6811,6944.080078125,6861,8725.2001953125,8688.5,6070.5,6938,5853.599609375,6820.5,6543.89990234375,7468,7228.34985351562,6883,6932.64013671875,6707.5,6640.47998046875,6403,6326.09985351562,6082,6486.47998046875,6244.5,NA,NA,NA,NA,NA,NA,NA,NA
"20-SEP-2019",2019-09-20 10:20:17,"2019-09-20","10H 20M 17S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,106245.75,64987.4609375,107030,82115,65289.49609375,82349,7770.61499023438,7719,7655.76025390625,7695,7104.27001953125,7143,6551.60009765625,6418.5,8620.4794921875,8519,6085.7998046875,7550.5,5904.89990234375,7484,6508.7998046875,8128,7221.14965820312,7455.5,7243.7197265625,7318,6914.38012695312,6974,6875.8798828125,6906,7226.34008789062,7269.5,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44
"20-SEP-2019",2019-09-20 10:19:28,"2019-09-20","10H 19M 28S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,108722.25,65465.751953125,108904,81719,65796.98828125,81308,7837.57495117188,7754,7696.68017578125,7683,7148.91015625,7147,6623.31982421875,6441,8737.51953125,8580.5,6142.5,7586,5956.19970703125,7510,6574.5,8180,7254,7454,7321.16015625,7369.5,6983.02001953125,7021.5,6968.93994140625,6970,7333.0400390625,7350,NA,NA,NA,NA,NA,NA,NA,NA
"19-SEP-2019",2019-09-19 08:45:52,"2019-09-19","8H 45M 52S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,106154.25,65591.4765625,106263.5,89928.9609375,65880.171875,89164,7920.34497070312,7701,7092.18017578125,6964,6475.59008789062,6389,6794.919921875,6600,8316.8798828125,8122.5,6261.2998046875,7551,6088.0498046875,7500.5,6702.74975585938,8142,7250.84985351562,7241,7245.47998046875,7129,6875.8798828125,6777,6223.35986328125,6091.5,6280.1201171875,6169,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44
"19-SEP-2019",2019-09-19 08:44:55,"2019-09-19","8H 44M 55S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,109344.75,65278,109778,87331.203125,65600.6171875,87225,8023.10986328125,7825,7259.580078125,7156,6626.25,6556,6850.7998046875,6690,8548.3203125,8366,6264.89990234375,7659,6136.19970703125,7644,6776.099609375,8334,7362,7418,7598.7998046875,7468,7186.080078125,7061,6437.2001953125,6284,6457,6325,NA,NA,NA,NA,NA,NA,NA,NA
"19-SEP-2019",2019-09-19 08:32:04,"2019-09-19","8H 32M 4S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,103845.375,61499.62890625,110671.5,82869.6015625,61503.396484375,88406,3510.28503417969,7493,3100.6201171875,6808,3194.55004882812,6418.5,6428.83984375,6809.5,8129,8489,5937.2998046875,7793,5832,7726.5,6399.89990234375,8409,6617.24975585938,7493,4905.34008789062,7048,4577.31982421875,6709,4336.86010742188,6190.5,4362.16015625,6254,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44
"19-SEP-2019",2019-09-19 08:12:40,"2019-09-19","8H 12M 40S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,109556.25,64951.44140625,110377,88806.078125,65006.40625,89599,8099.3701171875,7917,7313.52001953125,7220,6724.830078125,6667,6956.39990234375,6841,8582.6396484375,8468,6309,7821,6148.7998046875,7772,6813.89990234375,8500,7345.7998046875,7530,7066.39990234375,6844,6747.39990234375,6545,6238.31982421875,6003,6336.43994140625,6124,NA,NA,NA,NA,NA,NA,NA,NA
"18-SEP-2019",2019-09-18 09:19:40,"2019-09-18","9H 19M 40S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,106431.375,64974.607421875,106991.5,83759.27734375,65232.232421875,84183.5,7858.5,7806,7268.8798828125,7292.5,6710.4150390625,6755,6642.23974609375,6501,8373.64013671875,8264,6093.89990234375,6985,5903.5498046875,6908,6608.24975585938,7598,7258.5,6923,7183.21997070312,7130,6856.080078125,6800,6308.27978515625,6224,6469.97998046875,6401,NA,NA,NA,NA,NA,NA,NA,NA
"18-SEP-2019",2019-09-18 09:19:16,"2019-09-18","9H 19M 16S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,106516.875,64650.330078125,107683,83199.6015625,64808.578125,83996.5,7826.4150390625,7805,7220.05493164062,7273,6676.47021484375,6740,6592.9599609375,6495.5,8324.7998046875,8283,6062.39990234375,6989,5867.099609375,6908,6553.7998046875,7607.5,7240.94995117188,6956,7161,7117,6834.080078125,6781,6277.0400390625,6213,6452.60009765625,6389,NA,NA,NA,NA,NA,NA,NA,NA
"17-SEP-2019",2019-09-17 08:07:58,"2019-09-17","8H 7M 58S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,110990.625,65310.46875,111470,87267.3984375,65813.1171875,86851,8168.18994140625,7927.5,7757.1298828125,7612,7336.77001953125,7240.5,7037.35986328125,6845.5,9045.9599609375,8835,6233.84985351562,7180,6059.69970703125,7120,6684.2998046875,7738.5,7418.69970703125,7082,6928.01977539062,6676,6616.49975585938,6388,6594.27978515625,6316,6888.64013671875,6612,NA,NA,NA,NA,NA,NA,NA,NA
"17-SEP-2019",2019-09-17 08:07:21,"2019-09-17","8H 7M 21S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,110572.875,65243.8671875,111368.5,86455.16015625,65750.578125,86304.5,8123.55029296875,7883,7714.81518554688,7570.5,7275.39013671875,7170,6993.7998046875,6824.5,9022.6396484375,8823,6211.34985351562,7174,6046.64965820312,7120,6669.44995117188,7728.5,7386.2998046875,7082,6893.47998046875,6665,6575.57983398438,6377,6553.7998046875,6300,6844.2001953125,6597.5,NA,NA,NA,NA,NA,NA,NA,NA
"16-SEP-2019",2019-09-16 10:04:55,"2019-09-16","10H 4M 55S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,104944.125,65322.779296875,105220.5,83647.51953125,65858.7890625,83120.5,7905,7856,7752.47998046875,7769,7277.25,7303.5,6540.16015625,6359,8573.39990234375,8380.5,5972.39990234375,6579,5743.7998046875,6465.5,6335.099609375,6990.5,7145.099609375,6633,7177.7197265625,7193,6857.39990234375,6865,6707.35986328125,6677,7061.34008789062,7050,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44
"16-SEP-2019",2019-09-16 10:04:27,"2019-09-16","10H 4M 27S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,99789.75,61778.4453125,105749,79713.04296875,62875.744140625,83021,7190.76025390625,7856,7081.9501953125,7759,6669.0302734375,7304.5,6167.919921875,6369,8200.27978515625,8393.5,5534.099609375,6574.5,5393.24975585938,6460,5912.099609375,6991.5,6409.7998046875,6628,5024.13989257812,7207,4696.1201171875,6876.5,4633.86010742188,6684,4873.43994140625,7069,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44
"13-SEP-2019",2019-09-13 08:38:57,"2019-09-13","8H 38M 57S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,110898,64974.48046875,111941,87574.9609375,65216.98828125,87935,8053.80029296875,7819,5309.3701171875,5209,4339.3798828125,4273,7060.23974609375,6908,7431.60009765625,7329,6156.89990234375,7067,6060.599609375,7105,6703.19970703125,7748,7300.7998046875,6900,7235.35986328125,6964,6875.8798828125,6618,4717.68017578125,4507,3973.63989257812,3813,NA,NA,NA,NA,NA,NA,NA,NA
"13-SEP-2019",2019-09-13 08:37:57,"2019-09-13","8H 37M 57S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,105102,61501.609375,111980,82883.6796875,61669.0859375,88188,7228.89013671875,7793,4652.7900390625,5177,3821.3701171875,4256,6760.16015625,6923,7022.39990234375,7320,5670.89990234375,7050,5699.69970703125,7089,6237.89990234375,7678,6485.39990234375,6863,4987.39990234375,6930,4729.1201171875,6577,3219.47998046875,4501,2730.63989257812,3801,NA,NA,NA,NA,NA,NA,NA,NA
"12-SEP-2019",2019-09-12 08:07:14,"2019-09-12","8H 7M 14S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,108656.25,65213.96875,110164,93111.921875,65250.703125,93217,8017.5302734375,7862,7117.2900390625,7055,6488.60986328125,6446,6881.60009765625,6729,8467.3603515625,8367,6060.599609375,6900,5857.19970703125,6811,6579,7535,7303.5,6953,6772.0400390625,6530,6520.7998046875,6274,6044.27978515625,5766,6017.43994140625,5766,NA,NA,NA,NA,NA,NA,NA,NA
"12-SEP-2019",2019-09-12 08:03:13,"2019-09-12","8H 3M 13S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,102714.375,61208.099609375,110039,87200.51953125,60047.32421875,96025,5976.64501953125,7847.5,4976.43017578125,7084,4536.5400390625,6486,6490,6791.5,7904.16015625,8466.5,5629.94995117188,6968.5,5530.5,6871,6192.44995117188,7599,6565.94995117188,7063,4511.31982421875,6446.5,4363.47998046875,6175,4106.52001953125,5766,4078.13989257812,5742,NA,NA,NA,NA,NA,NA,NA,NA
"11-SEP-2019",2019-09-11 08:35:26,"2019-09-11","8H 35M 26S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,109339.125,65142.234375,110098,95909.87890625,65457.060546875,96245.5,8080.30493164062,7972,7263.30029296875,7283,6674.14501953125,6703,6823.9599609375,6709,8637.2001953125,8554.5,6188.39990234375,7040,5914.7998046875,6868.5,6642,7607.5,7491.14965820312,7101,7228.759765625,7164,6931.759765625,6871,6447.31982421875,6354.5,6441.38012695312,6361.5,NA,NA,NA,NA,NA,NA,NA,NA
"11-SEP-2019",2019-09-11 08:34:25,"2019-09-11","8H 34M 25S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,103427.625,61544.375,109916.5,87587.71875,60662.181640625,95380.5,6667.63500976562,7961,5752.51489257812,7262,5269.3798828125,6682,6426.64013671875,6687,8180.47998046875,8551.5,5792.39990234375,7041,5605.19970703125,6860,6270.2998046875,7587.5,6671.24975585938,7038.5,5102.4599609375,7154,4843.080078125,6876.5,4485.7998046875,6337,4483.16015625,6337,NA,NA,NA,NA,NA,NA,NA,NA
"10-SEP-2019",2019-09-10 08:25:49,"2019-09-10","8H 25M 49S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,103173,61377.978515625,110185.5,91733.83984375,61427.419921875,98597.5,6872.7001953125,7947.5,6444.89990234375,7315,5908.75512695312,6701,6457.43994140625,6847.5,8142.63989257812,8687,5925.599609375,7421,5743.7998046875,7254,6398.099609375,8007,6677.099609375,7365.5,4988.5,6921,4825.47998046875,6654.5,4497.68017578125,6216,4564.56005859375,6271.5,NA,NA,NA,NA,NA,NA,NA,NA
"10-SEP-2019",2019-09-10 08:24:50,"2019-09-10","8H 24M 50S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,103040.25,61437.80859375,109945,92887.515625,61508.62109375,99628,6698.7900390625,7984,6292.3798828125,7313,5766,6700,6492.64013671875,6867,8174.31982421875,8714,5916.599609375,7432,5739.2998046875,7263,6409.7998046875,8038,6699.599609375,7372,4954.83984375,6917,4831.64013671875,6684,4470.83984375,6203,4552.68017578125,6272,NA,NA,NA,NA,NA,NA,NA,NA
"09-SEP-2019",2019-09-09 08:23:43,"2019-09-09","8H 23M 43S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,108768.75,64912.09375,110122,100818.078125,65042.26171875,101734,8214.6904296875,8051,7520.91015625,7482,6852.240234375,6842,7037.35986328125,6953,8884.4794921875,8828,6354,7671,6073.19970703125,7505,6759,8238,7474.5,7483,7095.8798828125,6883,6809.43994140625,6610,6462.7197265625,6226,6516.83984375,6303,NA,NA,NA,NA,NA,NA,NA,NA
"09-SEP-2019",2019-09-09 08:22:46,"2019-09-09","8H 22M 46S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,102906,61216.9140625,110258,94991.6015625,62007.20703125,100711,6729.47998046875,8075,5829.240234375,7446,5319.60009765625,6807,6600,6907,8382,8850,5949,7676,5756.39990234375,7487,6383.69970703125,8214,6718.5,7513,5012.919921875,6900,4800.83984375,6627,4543.43994140625,6243,4587,6322,NA,NA,NA,NA,NA,NA,NA,NA
"05-SEP-2019",2019-09-05 08:03:34,"2019-09-05","8H 3M 34S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,108927,64076.083984375,111694.5,84512.55859375,64546.4765625,85723,8116.10986328125,8002,7474.875,7465,6825.27001953125,6842.5,6802.39990234375,6733,8679,8674,6191.5498046875,7256.5,5973.2998046875,7151,6692.39990234375,7876,7357.94995117188,7172,6644.8798828125,6412,6373.17993164062,6132,6103.4599609375,5843,6252.39990234375,5980,NA,NA,NA,NA,NA,NA,NA,NA
"05-SEP-2019",2019-09-05 08:02:50,"2019-09-05","8H 2M 50S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,102576.75,60470.048828125,111375.5,80453.12109375,61616.3046875,85693.5,6717.39013671875,7978,6156.60009765625,7434,5614.41015625,6810,6484.27978515625,6734,8195.88037109375,8702.5,5811.2998046875,7269,5652,7150,6306.2998046875,7879.5,6505.19970703125,7164.5,4505.82006835938,6416,4352.0400390625,6140,4127.86010742188,5820,4269.09985351562,5972.5,NA,NA,NA,NA,NA,NA,NA,NA
"04-SEP-2019",2019-09-04 08:20:10,"2019-09-04","8H 20M 10S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,110304,64286.39453125,112439,78657.91796875,64857.65234375,79499.5,8177.490234375,8057,7644.13500976562,7607,7077.30029296875,7081,6724.080078125,6643.5,8819.3603515625,8801,6178.5,7239,5931,7090,6677.099609375,7841,7478.099609375,7271,6567.65991210938,6282.5,6322.35986328125,6037,6218.52001953125,5888,6433.23974609375,6103,NA,NA,NA,NA,NA,NA,NA,NA
"04-SEP-2019",2019-09-04 08:17:28,"2019-09-04","8H 17M 28S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,103258.5,60545.916015625,112076.5,74483.19921875,59619.154296875,81896.5,7161,7971.5,6684.83984375,7536,6167.76000976562,6970,6239.2001953125,6696,8158.47998046875,8812.5,5746.5,7217,5589.89990234375,7090,6202.7998046875,7787.5,6542.099609375,7245,4379.31982421875,6191,4207.05981445312,5966.5,4144.57983398438,5795,4279.43994140625,6006,NA,NA,NA,NA,NA,NA,NA,NA
"03-SEP-2019",2019-09-03 08:22:20,"2019-09-03","8H 22M 20S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,110845.5,64392.140625,113027,85127.6796875,64936.35546875,85936,8143.080078125,8025,7935.68994140625,7927,7415.81982421875,7407,6827.919921875,6711,9066.6396484375,8985,6194.69970703125,7204,5954.39990234375,7061,6576.2998046875,7668,7261.19970703125,7055,6817.7998046875,6569,6528.27978515625,6293,6574.919921875,6283,6915.919921875,6627,NA,NA,NA,NA,NA,NA,NA,NA
"03-SEP-2019",2019-09-03 08:21:45,"2019-09-03","8H 21M 45S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,110172.75,64100.3828125,112817,82850.2421875,64492.8359375,84127,8100.30029296875,8024,7865.93994140625,7890,7362.81005859375,7390,6750.47998046875,6673,9013.83984375,8994,6150.599609375,7200,5917.5,7066,6532.19970703125,7679,7228.7998046875,7085,6819.1201171875,6587,6535.31982421875,6314,6553.35986328125,6282,6908,6631,NA,NA,NA,NA,NA,NA,NA,NA
"30-AUG-2019",2019-08-30 08:51:02,"2019-08-30","8H 51M 2S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,98079.75,61003.34765625,105626.5,78186.23828125,62463.333984375,82060,7423.72509765625,7949,7168.43994140625,7687,6589.97998046875,7043,6313.1201171875,6536.5,8206.43994140625,8568,5673.599609375,7075.5,5574.14965820312,6972.5,6190.19970703125,7654.5,6702.2998046875,7200,4874.53979492188,7015,4665.31982421875,6735,4628.7998046875,6530,4711.73999023438,6662,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44
"30-AUG-2019",2019-08-30 08:50:10,"2019-08-30","8H 50M 10S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,105010.5,64972.39453125,106272,80833.28125,65301.60546875,81254,8007.30029296875,7957,7666.919921875,7688,6990.81005859375,7028,6688.8798828125,6524,8694.400390625,8578,6110.099609375,7071,5902.19970703125,6968,6591.599609375,7664,7515,7210,7061.56005859375,6998,6788.31982421875,6738,6628.60009765625,6523,6761.0400390625,6663,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44
"29-AUG-2019",2019-08-29 09:07:37,"2019-08-29","9H 7M 37S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,104632.5,65428.37109375,105304,86553.28125,66079.203125,85968,7748.76025390625,7654,6154.740234375,6136,5312.16015625,5329,6695.919921875,6440,7687.68017578125,7439,6090.2998046875,6793,5860.7998046875,6627,6530.39990234375,7306,7192.7998046875,6592,7022.83984375,6972,6728.919921875,6653,5310.35986328125,5249,4890.60009765625,4860,NA,NA,NA,NA,NA,NA,NA,NA
"29-AUG-2019",2019-08-29 09:05:25,"2019-08-29","9H 5M 25S","Unknown","LSRII","1","Administrator",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,98512.5,61443.7109375,105451,79957.6796875,61009.7421875,86176,7250.2802734375,7639,5726.93994140625,6111,4986.66015625,5300,6197.83984375,6453,7118.31982421875,7416,5735.69970703125,6833,5539.5,6638,6158.69970703125,7356,6409.7998046875,6588,4906.8798828125,6956,4700.080078125,6661,3714.0400390625,5226,3391.52001953125,4833,53.15,0,17.94,37.07,0.93,0.88,0.9,0.44
"28-AUG-2019",2019-08-28 08:31:53,"2019-08-28","8H 31M 53S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,106447.875,64704.576171875,108032,85568.99609375,65341.44140625,85971.5,8226.31494140625,8156.5,6567.66015625,6584,5739.9599609375,5766,6741.68017578125,6557,7858.39990234375,7732,6148.34985351562,6987.5,5902.19970703125,6833.5,6617.24975585938,7530.5,7221.599609375,6794.5,7377.47998046875,7194,7054.52001953125,6846,5597.23974609375,5423,5181.43994140625,5041.5,NA,NA,NA,NA,NA,NA,NA,NA
"28-AUG-2019",2019-08-28 08:30:56,"2019-08-28","8H 30M 56S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,99859.875,60777.896484375,107752,79107.16015625,61246.357421875,84722.5,7608.330078125,8084,6150.55493164062,6585,5359.125,5744.5,6278.7998046875,6507,7231.39990234375,7703,5742.89990234375,6992,5580,6806.5,6234.2998046875,7542,6358.5,6785,5192.65991210938,7179.5,5005.65991210938,6875,3945.919921875,5426,3640.33996582031,5035,NA,NA,NA,NA,NA,NA,NA,NA
"27-AUG-2019",2019-08-27 08:26:07,"2019-08-27","8H 26M 7S","Unknown","2.16.0","Unknown","Unknown",570,570,570,270,270,270,484,484,510,510,425,425,498,498,505,505,471,471,425,425,546,546,455,455,630,630,664,664,570,570,452,452,113244,65195.75,113703,83550.71875,65430.62109375,83940,8487.1796875,8302,6885.72021484375,6833,6018.0302734375,5984,6887.759765625,6721,8224.4794921875,8122,6183,7269,5971.5,7159,6677.099609375,7919,7384.5,7197,7282,6978,6959.919921875,6658,5830.8798828125,5538,5481.52001953125,5219,NA,NA,NA,NA,NA,NA,NA,NA
